AIRPORT_ID,AIRPORT,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
11138,CRK,Luzon Island Airport,15.18055556,120.5566667
11138,CRK,Diosdado Macapagal International,15.18611111,120.5602778
11138,CRK,Diosdado Macapagal International,15.18777778,120.5630556
11139,CRL,Gosselies,50.46166667,4.455
11139,CRL,Brussels South,50.46,4.45305556
11139,CRL,Brussels South,50.46111111,4.45722222
11140,CRP,Corpus Christi International,27.77,-97.50083333
11140,CRP,Corpus Christi International,27.77027778,-97.50111111
11140,CRP,Corpus Christi International,27.77111111,-97.50194444
11140,CRP,Corpus Christi International,27.77083333,-97.50111111
11140,CRP,Corpus Christi International,27.77111111,-97.50111111
11140,CRP,Corpus Christi International,27.77222222,-97.5025
11140,CRP,Corpus Christi International,27.77027778,-97.50111111
11140,CRP,Corpus Christi International,27.77222222,-97.5025
11141,CRQ,Caravelas Airport,-17.65,-39.25388889
11141,CRQ,Caravelas Airport,-17.65222222,-39.25305556
11142,CRR,Ceres Airport,-29.86666667,-61.95
11142,CRR,Ceres Airport,-29.87166667,-61.92694444
11143,CRS,C David Campbell Field-Corsicana Municipal,32.0275,-96.39805556
11143,CRS,C David Campbell Field-Corsicana Municipal,32.02805556,-96.40055556
11144,CRU,Carriacou Airport,12.475,-61.47222222
11144,CRU,Lauriston,12.475,-61.47222222
11144,CRU,Lauriston,12.47611111,-61.47277778
11144,CRU,Lauriston,12.47638889,-61.47277778
11145,CTW,Crotone Airport,38.9925,17.08611111
11145,CRV,Crotone Airport,38.9925,17.08611111
11145,CRV,Crotone Airport,38.99722222,17.08027778
11146,CRW,Kanawha,38.37277778,-81.59305556
11146,CRW,Yeager,38.37277778,-81.59305556
11146,CRW,Yeager,38.37305556,-81.59305556
11146,CRW,Yeager,38.37583333,-81.59305556
11146,CRW,Yeager,38.37305556,-81.59305556
11146,CRW,Yeager,38.37583333,-81.59305556
11146,CRW,Yeager,38.37611111,-81.59277778
11146,CRW,West Virginia International Yeager,38.37611111,-81.59277778
11147,CRX,Roscoe Turner,34.915,-88.60361111
11148,CSD,Cresswell Downs Airport,-17.96666667,135.9166667
11149,CSE,Buckhorn Ranch,38.85194444,-106.9322222
11149,CSE,Buckhorn Ranch,38.85194444,-106.9327778
11149,CSE,Crested Butte Airpark,38.85194444,-106.9327778
11150,CSG,Columbus Metropolitan,32.51611111,-84.93888889
11150,CSG,Columbus Metropolitan,32.51638889,-84.93888889
11150,CSG,Columbus Airport,32.51638889,-84.93888889
11150,CSG,Columbus Metropolitan,32.51638889,-84.93888889
11150,CSG,Columbus Airport,32.51638889,-84.93888889
11151,CSI,Casino Airport,-28.88333333,153.0583333
11151,CSI,Casino Airport,-28.88277778,153.0669444
11151,CSI,Casino Airport,-28.88138889,153.0608333
11152,CSM,Clinton/Sherman,35.33972222,-99.20027778
11152,CSM,Sherman,35.33972222,-99.20027778
11152,CSM,Clinton Sherman,35.33972222,-99.20055556
11153,CSN,Carson,39.19166667,-119.7347222
11153,CSN,Carson,39.19222222,-119.7325
11153,CSN,Carson City Airport,39.19222222,-119.7325
11154,CSP,Cape Spencer C.G. Helipad,58.19916667,-136.6388889
11154,CSP,Cape Spencer C.G. Helipad,58.19916667,-136.64
11155,CSR,Casuarito Airport,5.68194444,-67.64083333
11156,CSS,Cassilandia Airport,-19.14722222,-51.67694444
11156,CSS,Cassilandia Airport,-19.14666667,-51.67694444
11156,CSS,Cassilandia Airport,-19.14666667,-51.67722222
11157,CST,Castaway Airport,-17.75,177.1666667
11158,CSU,Cape Sabine Airport,69.02694444,-163.8541667
11159,CSV,Crossville Memorial-Whitson Field,35.95111111,-85.08472222
11159,CSV,Crossville Memorial-Whitson Field,35.95138889,-85.085
11160,CSX,Huanghua,28.19166667,113.2197222
11161,CTA,Catania-Fontanarossa,37.46666667,15.06638889
11162,CTB,Cut Bank Municipal,48.60833333,-112.3761111
11162,CTB,Cut Bank International,48.60833333,-112.3761111
11162,CTB,Cut Bank Municipal,48.60833333,-112.3761111
11162,CTB,Cut Bank International,48.60833333,-112.3761111
11162,CTB,Cut Bank International,48.60888889,-112.3783333
11163,CTC,Catamarca Aeroclub,-28.44833333,-65.77972222
11164,CTG,Rafael Nunez,10.44666667,-75.51055556
11164,CTG,Rafael Nunez,10.44194444,-75.51222222
11164,CTG,Rafael Nunez,10.44222222,-75.51305556
11164,CTG,Rafael Nunez,10.44194444,-75.51277778
11164,CTG,Rafael Nunez,10.44194444,-75.51222222
11164,CTG,Rafael Nunez,10.44194444,-75.51277778
11164,CTG,Rafael Nunez,10.44166667,-75.51305556
11165,CTH,Chester County G. O. Carlson,39.97888889,-75.86583333
11165,CTH,Chester County G. O. Carlson,39.97888889,-75.86555556
11166,CTL,Charleville Airport,-26.41333333,146.26
11166,CTL,Charleville Airport,-26.41333333,146.2625
11166,CTL,Charleville Airport,-26.41527778,146.2625
11167,CTM,Chetumal International,18.48194444,-88.33333333
11167,CTM,Chetumal International,18.505,-88.32805556
11167,CTM,Chetumal International,18.50527778,-88.32916667
11168,CTN,Cooktown Airport,-15.44333333,145.1833333
11168,CTN,Cooktown Airport,-15.44472222,145.1844444
11168,CTN,Cooktown Airport,-15.44333333,145.1825
11169,CTO,Calverton Executive Airpark,40.915,-72.79194444
11169,CTO,Calverton Executive Airpark,40.91472222,-72.78027778
11170,CTS,New Chitose,42.77527778,141.6922222
11171,CTT,Le Castellet Airport,43.2525,5.78527778
11171,CTT,Le Castellet Airport,43.2525,5.785
11171,CTT,Le Castellet Airport,43.2525,5.78555556
11172,CTU,Chengdu Airport,30.57861111,103.9472222
11172,CTU,Shuangliu,30.55638889,103.9452778
11172,CTU,Shuangliu International,30.55638889,103.9452778
11173,CTW,Cottonwood Airport,34.73,-112.0344444
11173,CTW,Cottonwood Airport,34.73,-112.035
11173,CTW,Cottonwood Airport,34.73,-112.0352778
11173,CTW,Cottonwood Airport,34.73,-112.035
11173,CTW,Cottonwood Airport,34.73,-112.0352778
11173,CTW,Cottonwood Airport,34.73,-112.035
11174,CTX,Cortland County Chase Field,42.59305556,-76.21527778
11174,CTX,Cortland County Chase Field,42.59277778,-76.215
11174,CTX,Cortland County Chase Field,42.59277778,-76.21472222
11174,CTX,Cortland County Chase Field,42.59277778,-76.215
11175,CTY,Cross City Airport,29.63416667,-83.10611111
11175,CTY,Cross City Airport,29.63555556,-83.10472222
11176,CUB,Owens Field,33.97083333,-80.99555556
11176,CUB,Jim Hamilton L. B. Owens,33.97055556,-80.99527778
11177,CUC,Camilo Daza,7.93,-72.50944444
11177,CUC,Camilo Daza,7.9275,-72.51166667
11178,CUE,Cuenca Airport,-2.86666667,-78.98333333
11179,CUF,Levaldigi,44.54638889,7.62222222
11179,CUF,Levaldigi,44.54694444,7.62333333
11179,CUF,Levaldigi,44.5475,7.62333333
11180,CUL,Culiacan International,24.76444444,-107.4741667
11180,CUL,Culiacan International,24.765,-107.475
11180,CUL,Culiacan International,24.765,-107.4752778
11180,CUL,Culiacan International,24.765,-107.475
11180,CUL,Culiacan International,24.765,-107.4752778
11180,CUL,Culiacan International,24.76472222,-107.4752778
11181,CUM,Cumana Airport,10.44777778,-64.19194444
11183,CUP,General Jose Francisco Bermudez,10.65888889,-63.2625
11183,CUP,General Jose Francisco Bermudez,10.66,-63.26166667
11184,CUQ,Coen Airport,-13.76388889,143.1133333
11184,CUQ,Coen Airport,-13.76194444,143.1166667
11185,CUR,Dr Albert Plesman,12.19416667,-68.96055556
11185,CUR,Hato,12.18916667,-68.95916667
11185,CUR,Hato,12.18916667,-68.95916667
11185,CUR,Hato,12.18888889,-68.95972222
11186,CUT,Cutral-Co Airport,-38.93833333,-69.27166667
11186,CUT,Cutral-Co Airport,-38.93972222,-69.26472222
11187,CUU,General Roberto Fierro Villalobos International,28.70222222,-105.9630556
11187,CUU,Chihuahua International,28.70194444,-105.9655556
11188,CUW,Cube Cove Airport,57.94166667,-134.75
11189,CUY,Cue Airport,-27.44833333,117.9166667
11189,CUY,Cue Airport,-27.44666667,117.9186111
11190,CUZ,Teniente Alejandro Velasco Astete International,-13.52944444,-71.95972222
11190,CUZ,Teniente Alejandro Velasco Astete International,-13.53583333,-71.93888889
11191,CVA,Civic Arena H/P,40.48333333,-80.21666667
11192,CVF,Courchevel Airport,45.39666667,6.63472222
11192,CVF,Courchevel Airport,45.38722222,6.63444444
11192,CVF,Courchevel Airport,45.3975,6.635
11193,CVG,Cincinnati/Northern Kentucky International,39.04777778,-84.66861111
11193,CVG,Cincinnati/Northern Kentucky International,39.04888889,-84.66777778
11194,CVJ,Cuernavaca Airport,18.83444444,-99.26194444
11194,CVJ,General Mariano Matamoros,18.83444444,-99.26166667
11194,CVJ,General Mariano Matamoros International,18.83444444,-99.26166667
11194,CVJ,Cuernavaca International,18.83444444,-99.26166667
11195,CVL,Cape Vogel Airport,-9.66972222,150.0186111
11195,CVL,Cape Vogel Airport,-9.67083333,150.0161111
11195,CVL,Cape Vogel Airport,-9.66972222,150.0205556
11196,CVM,Ciudad Victoria International,23.71388889,-98.96527778
11196,CVM,General Pedro Jose Mendez International,23.70333333,-98.95638889
11196,CVM,Ciudad Victoria International,23.70333333,-98.95638889
11197,CVN,Clovis Municipal,34.42722222,-103.0788889
11197,CVN,Clovis Municipal,34.42638889,-103.0780556
11197,CVN,Clovis Municipal,34.42527778,-103.0791667
11197,CVN,Clovis Municipal,34.42666667,-103.0775
11197,CVN,Clovis Municipal,34.42527778,-103.0791667
11197,CVN,Clovis Municipal,34.42666667,-103.0775
11197,CVN,Clovis Regional,34.42666667,-103.0775
11198,CVO,Corvallis Municipal,44.49722222,-123.2869444
11198,CVO,Corvallis Municipal,44.49722222,-123.2894444
11198,CVO,Corvallis Municipal,44.49694444,-123.2894444
11198,CVO,Corvallis Municipal,44.4975,-123.2880556
11198,CVO,Corvallis Municipal,44.49694444,-123.2894444
11199,CVQ,Carnarvon Airport,-24.88,113.6666667
11199,CVQ,Carnarvon Airport,-24.88055556,113.6722222
11200,CVS,Cannon AFB,34.385,-103.3238889
11200,CVS,Cannon AFB,34.38277778,-103.3222222
11200,CVS,Cannon AFB,34.3825,-103.3225
11200,CVS,Cannon AFB,34.38277778,-103.3222222
11200,CVS,Cannon AFB,34.3825,-103.3225
11201,CVT,Coventry Airport,52.36916667,-1.47861111
11201,CVT,Coventry Airport,52.36972222,-1.47972222
11201,CVT,Coventry Airport,52.37055556,-1.47861111
11201,CVT,Coventry Airport,52.36972222,-1.47972222
11201,CVT,Coventry Airport,52.37055556,-1.47861111
11202,CVX,Charlevoix Municipal,45.30416667,-85.275
11202,CVX,Charlevoix Municipal,45.30472222,-85.27527778
11203,CWA,Central Wisconsin,44.78222222,-89.65916667
11203,CWA,Central Wisconsin,44.7775,-89.66666667
11204,CWB,Afonso Pena,-25.52666667,-49.17777778
11204,CWB,Afonso Pena,-25.52861111,-49.17583333
11204,CWB,Afonso Pena,-25.52555556,-49.17222222
11204,CWB,Afonso Pena,-25.52861111,-49.17583333
11204,CWB,Afonso Pena,-25.52555556,-49.17222222
11204,CWB,Afonso Pena,-25.52833333,-49.17583333
11204,CWB,Afonso Pena International,-25.52833333,-49.17583333
11207,CWI,Clinton Municipal,41.82944444,-90.33194444
11207,CWI,Clinton Municipal,41.83083333,-90.32888889
11208,CWL,Cardiff Airport,51.3975,-3.34666667
11208,CWL,Cardiff Airport,51.39666667,-3.34333333
11208,CWL,Cardiff Airport,51.39666667,-3.34305556
11208,CWL,Cardiff Airport,51.39666667,-3.34333333
11209,CWS,Center Island Airport,48.49,-122.8322222
11210,CWT,Cowra Airport,-33.855,148.6466667
11210,CWT,Cowra Airport,-33.84472222,148.6488889
11210,CWT,Cowra Airport,-33.84611111,148.6477778
11211,CXA,Caicara Venez.,7.61666667,-66.16666667
11212,CXB,Cox's Bazar Airport,21.44972222,91.96527778
11212,CXB,Cox's Bazar Airport,21.45222222,91.96388889
11212,CXB,Cox's Bazar Airport,21.45222222,91.96444444
11212,CXB,Cox's Bazar Airport,21.45222222,91.96388889
11212,CXB,Cox's Bazar Airport,21.45222222,91.96444444
11212,CXB,Cox's Bazar Airport,21.45527778,91.96361111
11213,CXC,Chitina Airport,61.58333333,-144.4277778
11213,CXC,Chitina Airport,61.58277778,-144.4272222
11213,CXC,Chitina Airport,61.58333333,-144.4297222
11213,CXC,Chitina Airport,61.58277778,-144.4272222
11213,CXC,Chitina Airport,61.58333333,-144.4297222
11214,CXF,Coldfoot Airport,67.24944444,-150.2061111
11214,CXF,Coldfoot Airport,67.25222222,-150.2038889
11215,CXH,Coal Harbour Seaplane Base,49.3,-123.1333333
11216,CXI,Christmas Island Airport,1.98805556,-157.3552778
11216,CXI,Christmas Island Airport,1.98611111,-157.3497222
11216,CXI,Christmas Island Airport,1.98638889,-157.35
11216,CXI,Christmas Island Airport,1.98611111,-157.3497222
11216,CXI,Christmas Island Airport,1.98638889,-157.35
11217,CXJ,Campo Dos Bugres,-29.19694444,-51.1875
11217,CXJ,Campo Dos Bugres,-29.19722222,-51.18777778
11217,CXJ,Hugo Cantergiani,-29.19722222,-51.18777778
11218,CXL,Calexico International,32.66944444,-115.5125
11218,CXL,Calexico International,32.66944444,-115.5133333
11218,CXL,Calexico International,32.6675,-115.5175
11218,CXL,Calexico International,32.66944444,-115.5133333
11218,CXL,Calexico International,32.6675,-115.5175
11219,CXO,Lone Star Executive,30.35194444,-95.41444444
11219,CXO,Lone Star Executive,30.35222222,-95.41444444
11219,CXO,Lone Star Executive,30.35333333,-95.415
11219,CXO,Conroe North Houston Regional,30.35333333,-95.415
11219,CXO,Lone Star Executive,30.35222222,-95.41444444
11219,CXO,Conroe North Houston Regional,30.35333333,-95.415
11220,CXP,Tunggul Wulung,-7.64194444,109.0319444
11220,CXP,Tunggul Wulung,-7.645,109.0338889
11222,CXT,Charters Towers Airport,-20.04666667,146.2691667
11222,CXT,Charters Towers Airport,-20.04305556,146.2730556
11223,CXY,Cat Cay Airport,25.53472222,-79.28444444
11223,CXY,Cat Cay Airport,25.55444444,-79.27527778
11223,CXY,Cat Cay Airport,25.53472222,-79.28444444
11223,CXY,Cat Cay Airport,25.55444444,-79.27527778
11224,CYA,Cayes,18.27083333,-73.78722222
11224,CYA,Cayes,18.27111111,-73.78805556
11224,CYA,Cayes,18.2725,-73.78777778
11224,CYA,Cayes,18.27111111,-73.78805556
11224,CYA,Cayes,18.2725,-73.78777778
11224,CYA,Cayes,18.27111111,-73.78805556
11224,CYA,Cayes,18.27055556,-73.78972222
11224,CYA,Cayes,18.27,-73.79222222
11225,CYB,Gerrard Smith International,19.68666667,-79.88472222
11225,CYB,Gerrard Smith International,19.68694444,-79.88277778
11225,CYB,Charles Kirkconnell International,19.68694444,-79.88277778
11225,CYB,Gerrard Smith International,19.68694444,-79.88277778
11225,CYB,Charles Kirkconnell International,19.68694444,-79.88277778
11226,CYC,Caye Chapel Airport,17.69888889,-88.04305556
11226,CYC,Caye Chapel Airport,17.68388889,-88.045
11226,CYC,Caye Chapel Airport,17.68361111,-88.045
11226,CYC,Caye Chapel Airport,17.68388889,-88.045
11226,CYC,Caye Chapel Airport,17.68361111,-88.045
11227,CYF,Chefornak Airport,60.14916667,-164.2855556
11227,CYF,Chefornak Airport,60.15361111,-164.2847222
11227,CYF,Chefornak Airport,60.13666667,-164.2791667
11227,CYF,Chefornak Airport,60.13694444,-164.2791667
11227,CYF,Chefornak Airport,60.14916667,-164.2855556
11227,CYF,Chefornak Airport,60.13694444,-164.2791667
11229,CYI,Chiayi Airport,23.46416667,120.3819444
11229,CYI,Chiayi Airport,23.46166667,120.3927778
11229,CYI,Chiayi Airport,23.46361111,120.3905556
11229,CYI,Chiayi Airport,23.45444444,120.4033333
11229,CYI,Chiayi Airport,23.46361111,120.3905556
11229,CYI,Chiayi Airport,23.46166667,120.3927778
11229,CYI,Chiayi Airport,23.46361111,120.3905556
11230,CYM,Chatham Airport,57.51527778,-134.9444444
11231,CYP,Calbayog Airport,12.07583333,124.5430556
11231,CYP,Calbayog Airport,12.07222222,124.5452778
11231,CYP,Calbayog Airport,12.07694444,124.5477778
11231,CYP,Calbayog Airport,12.07222222,124.5452778
11231,CYP,Calbayog Airport,12.07694444,124.5477778
11231,CYP,Calbayog Airport,12.07194444,124.5452778
11232,CYR,Colonia International,-34.45611111,-57.77
11232,CYR,Laguna de Los Patos International,-34.45638889,-57.77083333
11232,CYR,Laguna de Los Patos International,-34.45638889,-57.77055556
11232,CYR,Laguna de Los Patos International,-34.45638889,-57.77083333
11232,CYR,Laguna de Los Patos International,-34.45638889,-57.77055556
11233,CYS,Cheyenne Regional/Jerry Olson Field,41.15583333,-104.8122222
11233,CYS,Cheyenne Regional/Jerry Olson Field,41.15555556,-104.8105556
11234,CYT,Yakataga,60.08,-142.4944444
11234,CYT,Yakataga,60.08194444,-142.4936111
11234,CYT,Yakataga,60.08083333,-142.4955556
11234,CYT,Yakataga,60.08194444,-142.4936111
11234,CYT,Yakataga,60.08083333,-142.4955556
11235,CYZ,Cauayan Airport,16.93,121.7558333
11235,CYZ,Cauayan Airport,16.92972222,121.7533333
11236,CZA,Chichen Itza Airport,20.695,-88.56555556
11236,CZA,Chichen Itza International,20.64138889,-88.44611111
11237,CZB,Cruz Alta Airport,-28.64166667,-53.55833333
11238,CZC,Copper Center 2,61.94111111,-145.2941667
11240,CZE,Jose Leonardo Chirinos,11.41583333,-69.68194444
11240,CZE,Jose Leonardo Chirinos,11.41472222,-69.68166667
11240,CZE,Jose Leonardo Chirino,11.41472222,-69.68166667
11240,CZE,Jose Leonardo Chirinos,11.41472222,-69.68166667
11240,CZE,Jose Leonardo Chirino,11.41472222,-69.68166667
11241,CZF,Cape Romanzof AFS,61.78111111,-166.0363889
11241,CZF,Cape Romanzof LRRS,61.78027778,-166.0386111
11241,CZF,Cape Romanzof Airport,61.78027778,-166.0386111
11241,CZF,Cape Romanzof LRRS,61.78027778,-166.0386111
11241,CZF,Cape Romanzof LRRS,61.78111111,-166.0394444
11242,CZH,Corozal Municipal,18.38111111,-88.41055556
11242,CZH,Corozal Airport,18.38222222,-88.41027778
11242,CZH,Corozal Airport,18.38222222,-88.41083333
11242,CZH,Ranchito,18.38222222,-88.41083333
11242,CZH,Corozal Airport,18.38222222,-88.41027778
11242,CZH,Ranchito,18.38222222,-88.41083333
11243,CZL,Constantine/Ain El Bey,36.27694444,6.63
11244,CZM,Cozumel International,20.51666667,-86.93333333
11244,CZM,Cozumel International,20.5225,-86.92555556
11245,CZN,Chisana Airport,62.07055556,-142.0477778
11245,CZN,Chisana Airport,62.07111111,-142.0483333
11245,CZN,Chisana Airport,62.07166667,-142.0494444
11245,CZN,Chisana Airport,62.07111111,-142.0483333
11245,CZN,Chisana Airport,62.07166667,-142.0494444
11246,CZO,Chistochina Airport,62.56361111,-144.6688889
11246,CZO,Chistochina Airport,62.56222222,-144.6725
11246,CZO,Chistochina Airport,62.56361111,-144.6688889
11246,CZO,Chistochina Airport,62.56222222,-144.6725
11247,CZP,Cape Pole Airport,55.965,-133.7933333
11248,CZS,Cruzeiro Do Sul Airport,-7.58333333,-72.78333333
11248,CZS,Cruzeiro Do Sul Airport,-7.6,-72.76944444
11249,CZU,Las Brujas,9.3375,-75.28277778
11249,CZU,Las Brujas,9.33277778,-75.28527778
11249,CZU,Las Brujas,9.33277778,-75.285
11249,CZU,Las Brujas,9.3325,-75.28527778
11249,CZU,Las Brujas,9.33277778,-75.28527778
11249,CZU,Las Brujas,9.3325,-75.28527778
11250,CZW,Rudniki,50.81666667,19.1
11250,CZW,Rudniki,50.88472222,19.20277778
11250,CZW,Czestochowy,50.88472222,19.20277778
11250,CZW,Rudniki,50.88472222,19.20277778
11250,CZW,Czestochowy,50.88472222,19.20277778
11250,CZW,Czestochowy,50.88472222,19.20305556
11251,CZX,Benniu Danyang,31.91944444,119.7780556
11251,CZX,Benniu Danyang,31.91972222,119.7780556
11251,CZX,Benniu Danyang,31.92055556,119.7752778
11251,CZX,Benniu,31.92055556,119.7752778
11251,CZX,Benniu Danyang,31.91944444,119.7780556
11251,CZX,Benniu,31.92055556,119.7752778
11251,CZX,Changzhou Benniu International,31.92055556,119.7752778
11252,DAB,Daytona Beach Regional,29.1825,-81.05277778
11252,DAB,Daytona Beach International,29.1825,-81.05277778
11252,DAB,Daytona Beach International,29.18,-81.05805556
